Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
20.48,-1.48675662,0.87132063,-270.98138468,-2.54783236,0.950828,-5.55495133,25.96494993,0.93466924,-10.42785799,-21.86102236,3.22785412,-10.06126605,0,-8.9675821,-3.78507249,-9.21688524,-36.41630108,5.55285905,8.67791694,0,0,0,0
20.485,-1.28572614,0.91708131,-271.19797522,-2.54633562,0.95144386,-5.5622502,25.7167837,1.32585361,-10.01369741,-22.34963162,3.46734513,-10.3326822,0,-8.34305389,-4.24811737,-9.41152619,-38.15076053,3.98180652,8.49654806,0,0,0,0
20.49,-1.1024014,0.94228837,-271.40456994,-2.54485679,0.95208922,-5.56949316,25.46191319,1.68867138,-9.65216322,-22.79350592,3.78977951,-10.49291295,0,-7.64903406,-4.69280997,-9.56224114,-39.91008477,2.40411673,8.23074379,0,0,0,0
20.495,-0.93212776,0.95352239,-271.59657181,-2.5433961,0.95276922,-5.57667479,25.19188137,2.02429159,-9.35532025,-23.18740572,4.17437832,-10.54952826,0,-6.89364548,-5.12394598,-9.66792029,-41.68606006,0.83826614,7.88525339,0,0,0,0
20.5,-0.76746794,0.96209049,-271.77500117,-2.54193597,0.95350084,-5.58379667,24.88519576,2.35889646,-9.0593649,-23.50820062,4.56626097,-10.65760578,0,-6.09382599,-5.54806729,-9.73410558,-43.46608375,-0.69992861,7.45042798,0,0,0,0
20.505,-0.60699421,0.95452293,-271.93031007,-2.54051195,0.95424631,-5.59084944,24.56741213,2.66598691,-8.85652292,-23.78007889,5.00829936,-10.6440715,0,-5.23053466,-5.96461578,-9.75098318,-45.25293515,-2.16689421,6.93891532,0,0,0,0
20.51,-0.46379379,0.93434275,-272.06511843,-2.53911688,0.9550219,-5.5978259,24.22772357,2.95125982,-8.66578802,-23.98346368,5.46871137,-10.62222706,0,-4.31243214,-6.35155405,-9.71189218,-47.02639971,-3.56112818,6.35012816,0,0,0,0
20.515,-0.32500936,0.90824692,-272.18012884,-2.53775441,0.95581645,-5.60472957,23.8671235,3.21901184,-8.52747543,-24.13391593,5.94103532,-10.57131332,0,-3.34938677,-6.72507821,-9.63528728,-48.78468917,-4.84279999,5.68647634,0,0,0,0
20.52,-0.19897074,0.87155477,-272.27757719,-2.5364302,0.95663075,-5.6115611,23.48846312,3.46387906,-8.42101248,-24.22545521,6.42273195,-10.48341554,0,-2.34111403,-7.06999069,-9.51868563,-50.51272403,-6.00138382,4.96123591,0,0,0,0
20.525,-0.08873573,0.82453124,-272.36578454,-2.53514132,0.95745486,-5.61831456,23.10100372,3.68199316,-8.34973379,-24.27370603,6.90864573,-10.35021132,0,-1.29261325,-7.38409525,-9.38338178,-52.20253753,-7.01950786,4.17919588,0,0,0,0
20.53,0.01769821,0.77719014,-272.43570342,-2.53389247,0.95830362,-5.62500831,22.68588402,3.88500444,-8.31552866,-24.26584386,7.39525062,-10.18456531,0,-0.21865424,-7.67467751,-9.21481765,-53.84582661,-7.86080783,3.33965067,0,0,0,0
20.535,0.11660022,0.73246787,-272.49898326,-2.53267386,0.95917659,-5.6316461,22.24613181,4.07276799,-8.30711446,-24.21173489,7.87271434,-9.99271787,0,0.86963284,-7.93851011,-9.03476076,-55.43123185,-8.52403025,2.45338353,0,0,0,0
20.54,0.20649806,0.69238722,-272.55789768,-2.53148406,0.96007445,-5.63823308,21.78219537,4.24368885,-8.32344022,-24.11657514,8.34233577,-9.76711164,0,1.96504844,-8.1718956,-8.84624167,-56.94956758,-9.00076293,1.52690249,0,0,0,0
20.545,0.28488032,0.65724666,-272.61944848,-2.53031535,0.96100215,-5.64477548,21.29180893,4.40372922,-8.33080013,-23.97514919,8.79323243,-9.5500828,0,3.06007734,-8.37258118,-8.66090318,-58.39038553,-9.28719253,0.56796412,0,0,0,0
20.55,0.35371929,0.63532811,-272.68164412,-2.52916191,0.96196273,-5.65128514,20.7704943,4.55251131,-8.34086203,-23.79771663,9.23044344,-9.33814882,0,4.14246572,-8.54234752,-8.47651412,-59.74715791,-9.40252277,-0.41533501,0,0,0,0
20.555,0.41150186,0.61649613,-272.76251454,-2.52801962,0.96294576,-5.6577612,20.23133374,4.69017318,-8.34403425,-23.58707843,9.64692607,-9.09016564,0,5.21397501,-8.68058185,-8.31435068,-61.01160228,-9.3436,-1.41795051,0,0,0,0
20.56,0.46077737,0.61190321,-272.85642479,-2.52687686,0.96396255,-5.66421565,19.66174425,4.82213674,-8.32960616,-23.34375777,10.03933821,-8.83715987,0,6.26068468,-8.79015751,-8.16540399,-62.17801,-9.1367859,-2.43030061,0,0,0,0
20.565,0.49023047,0.60481818,-272.98230753,-2.52573704,0.9649889,-5.67064772,19.08754951,4.93232669,-8.31552067,-23.08125391,10.41878843,-8.53149335,0,7.29026531,-8.8642315,-8.05903988,-63.23746042,-8.78412115,-3.44241182,0,0,0,0
20.57,0.51239471,0.62201857,-273.11324644,-2.52459104,0.96605491,-5.67707508,18.471373,5.04345276,-8.25748446,-22.78606838,10.77952281,-8.29634842,0,8.28061921,-8.91133978,-7.9529945,-64.18974454,-8.34490709,-4.45241583,0,0,0,0
20.575,0.52449983,0.64080528,-273.27266907,-2.52343435,0.967127,-5.68348727,17.84871272,5.1405004,-8.20487235,-22.47805167,11.11981717,-7.99114043,0,9.24785882,-8.93779283,-7.8806121,-65.03315656,-7.81761645,-5.43676152,0,0,0,0
20.58,0.52219304,0.67655314,-273.45313456,-2.52226228,0.96822719,-5.68989315,17.19474044,5.23651296,-8.08081092,-22.13977629,11.42628672,-7.77982684,0,10.17198739,-8.9322237,-7.82511882,-65.7585762,-7.22487805,-6.4079893,0,0,0,0
20.585,0.52537158,0.71985195,-273.65466797,-2.5210571,0.9693372,-5.69629959,16.51713077,5.34114385,-7.94085152,-21.77002028,11.70142718,-7.55621533,0,11.06446359,-8.92921334,-7.79218931,-66.37461084,-6.59572558,-7.32798557,0,0,0,0
20.59,0.48834019,0.75202101,-273.88653695,-2.51987637,0.97040746,-5.70267492,15.87268416,5.39377144,-7.80389555,-21.43410795,12.0001989,-7.27049516,0,11.9429313,-8.86672702,-7.7869157,-66.87470652,-5.92874171,-8.22977436,0,0,0,0
20.595,0.47243614,0.80923978,-274.12666283,-2.51864658,0.9715085,-5.70906927,15.17097702,5.47932406,-7.61995622,-21.04012659,12.24462584,-7.06496913,0,12.76811197,-8.82507729,-7.78453363,-67.26473498,-5.2468333,-9.0573085,0,0,0,0
20.6,0.43323581,0.8631878,-274.39117427,-2.51741579,0.97258049,-5.7154439,14.48068338,5.53724792,-7.41788373,-20.65527452,12.48820233,-6.85083194,0,13.56821634,-8.74879749,-7.80191673,-67.54045397,-4.55448476,-9.8445105,0,0,0,0
20.605,0.39358237,0.91980321,-274.67166109,-2.51616808,0.97362871,-5.72181123,13.78282152,5.5922483,-7.20545556,-20.25869983,12.71857646,-6.63229917,0,14.33837395,-8.66878951,-7.82966529,-67.70971417,-3.85702712,-10.56267012,0,0,0,0
20.61,0.34644957,0.98206507,-274.96607278,-2.51491178,0.9746542,-5.72817268,13.07779051,5.6348236,-6.98403321,-19.85637486,12.93807872,-6.41560401,0,15.07328975,-8.57477074,-7.86412822,-67.77025114,-3.16013426,-11.21722631,0,0,0,0
20.615,0.3017323,1.04523527,-275.27316155,-2.51363909,0.9756447,-5.73452638,12.36751633,5.6765155,-6.75282927,-19.44351859,13.14638137,-6.1995623,0,15.77935075,-8.4818765,-7.90327745,-67.72849989,-2.4694417,-11.79697877,0,0,0,0
20.62,0.25538969,1.11558691,-275.59130563,-2.5123543,0.97660291,-5.74087213,11.64855545,5.71107449,-6.51598054,-19.02568647,13.34480693,-5.98841487,0,16.44815892,-8.38274046,-7.94356483,-67.58412247,-1.78264986,-12.30793945,0,0,0,0
20.625,0.21460912,1.18317622,-275.91930892,-2.51105376,0.97751235,-5.7472109,10.92932842,5.7469304,-6.27251043,-18.60033366,13.53514333,-5.77647949,0,17.0917648,-8.2900008,-7.984215,-67.34336126,-1.10873427,-12.74285912,0,0,0,0
20.63,0.17627284,1.254573,-276.25515311,-2.50974533,0.9783789,-5.7535446,10.20475745,5.77862432,-6.02734307,-18.17087251,13.71784397,-5.56818194,0,17.70139986,-8.19708151,-8.02208298,-67.00550361,-0.44328915,-13.10660661,0,0,0,0
20.635,0.1430351,1.32951539,-276.59800491,-2.50842375,0.97919964,-5.75987332,9.47442468,5.80929748,-5.77957187,-17.73667319,13.89352678,-5.36165368,0,18.27670218,-8.10717561,-8.05424939,-66.57222594,0.20856773,-13.40037344,0,0,0,0
20.64,0.11666695,1.40074972,-276.94747003,-2.50708949,0.97995873,-5.76619179,8.74903895,5.84087205,-5.53333037,-17.30329265,14.06352989,-5.15639593,0,18.82718176,-8.02439152,-8.08060222,-66.04954561,0.84456399,-13.62993123,0,0,0,0
20.645,0.09649877,1.47525395,-277.29703445,-2.50575107,0.98066636,-5.77250895,8.01929641,5.87144447,-5.2926922,-16.86802745,14.22284261,-4.96629194,0,19.34389797,-7.9431802,-8.09267422,-65.43612377,1.469972,-13.79740563,0,0,0,0
20.65,0.08655735,1.54164649,-277.66376406,-2.50439035,0.98129981,-5.77880816,7.30155441,5.90744295,-5.04252104,-16.43938818,14.38862167,-4.75609832,0,19.83836202,-7.87784985,-8.10901324,-64.73815075,2.05581828,-13.92491077,0,0,0,0
20.655,0.08518407,1.60761033,-278.03178673,-2.50302203,0.98187179,-5.78510291,6.5860754,5.94492019,-4.80169781,-16.01519178,14.54883101,-4.55223712,0,20.30245737,-7.81844335,-8.11189289,-63.95423109,2.62218096,-14.00851458,0,0,0,0
20.66,0.10022476,1.6744675,-278.40122966,-2.50163076,0.98238193,-5.7913877,5.86530216,5.99871208,-4.54022731,-15.58452272,14.68655125,-4.41178615,0,20.73467592,-7.77568807,-8.09966485,-63.08838636,3.16496784,-14.05088623,0,0,0,0
20.665,0.11347996,1.73851753,-278.78323958,-2.50024408,0.98281979,-5.7976629,5.16328515,6.03571214,-4.31411525,-15.18391896,14.85294804,-4.19835642,0,21.13656216,-7.72967576,-8.08855483,-62.13782656,3.66440786,-14.07642695,0,0,0,0
20.67,0.14230058,1.80020884,-279.17126508,-2.49883965,0.98318683,-5.80392855,4.46473284,6.08445802,-4.08463885,-14.78844882,15.01312192,-4.00063883,0,21.5091085,-7.70163872,-8.06834516,-61.11029972,4.12523189,-14.07794256,0,0,0,0
20.675,0.18102913,1.85959898,-279.56734509,-2.49742212,0.98348135,-5.81018049,3.7746192,6.13802435,-3.85428327,-14.40644893,15.17513883,-3.81430054,0,21.85142964,-7.68530995,-8.0427428,-60.00569558,4.54299921,-14.06388871,0,0,0,0
20.68,0.2321237,1.9179192,-279.96976292,-2.49599272,0.98370468,-5.81642281,3.08957498,6.19926787,-3.62254265,-14.03603871,15.33712599,-3.64255612,0,22.16251184,-7.68288691,-8.00953313,-58.82762501,4.91671595,-14.03590426,0,0,0,0
20.685,0.28989122,1.97152919,-280.38619454,-2.49455014,0.98384977,-5.82264334,2.42158915,6.26113667,-3.38881897,-13.69065143,15.51806008,-3.46458065,0,22.44529009,-7.69338682,-7.98120497,-57.57668182,5.23162935,-13.99820834,0,0,0,0
20.69,0.37160306,2.02814142,-280.79957869,-2.49308706,0.98392907,-5.82886408,1.74031039,6.35070857,-3.11753153,-13.33561198,15.66414824,-3.39440839,0,22.69259602,-7.72844461,-7.93385911,-56.26160698,5.52832999,-13.93278535,0,0,0,0
20.695,0.44745341,2.08627767,-281.22243462,-2.49164023,0.98394018,-5.83507416,1.08316737,6.41517846,-2.91361891,-13.02907285,15.85134909,-3.21801925,0,22.90456605,-7.75526924,-7.88732526,-54.87332304,5.76072568,-13.8696731,0,0,0,0
20.7,0.53731277,2.14150674,-281.65663294,-2.4901759,0.98387308,-5.84126901,0.43669702,6.49029316,-2.69359774,-12.74512129,16.05754707,-3.0557022,0,23.08774479,-7.80528945,-7.84447398,-53.42693968,5.94321573,-13.77371497,0,0,0,0
20.705,0.6435912,2.20392406,-282.08592769,-2.48870329,0.98375003,-5.84747178,-0.21798951,6.57647423,-2.47963858,-12.46926582,16.24561818,-2.92502703,0,23.22938005,-7.86881844,-7.78268555,-51.92074884,6.10521804,-13.63987855,0,0,0,0
20.71,0.77136139,2.26170241,-282.52315096,-2.48719481,0.98355448,-5.85367156,-0.88243589,6.69166013,-2.18438048,-12.17967048,16.41494106,-2.92191905,0,23.34446596,-7.96896039,-7.73011171,-50.36858134,6.22807321,-13.45174737,0,0,0,0
20.715,0.88882858,2.32567202,-282.96293301,-2.48571067,0.98329963,-5.85987871,-1.519716,6.77243125,-1.98357879,-11.95529657,16.63608119,-2.778074,0,23.41903787,-8.05227054,-7.67085085,-48.75565354,6.31373192,-13.2340965,0,0,0,0
20.72,1.02463591,2.39273921,-283.40451811,-2.48420693,0.98298393,-5.86609548,-2.16359109,6.86728837,-1.76265018,-11.73906277,16.85726994,-2.66196629,0,23.45905995,-8.16092718,-7.60920919,-47.1033362,6.37227005,-12.94364167,0,0,0,0
20.725,1.16989035,2.46104753,-283.84706972,-2.48269156,0.98260745,-5.87232635,-2.80634759,6.96509562,-1.52944886,-11.53942913,17.08714421,-2.56136507,0,23.46662842,-8.28293991,-7.54352533,-45.41287086,6.40669328,-12.58534508,0,0,0,0
20.73,1.32586967,2.53246452,-284.28874144,-2.48116349,0.98217767,-5.87857347,-3.45236481,7.06666559,-1.28094477,-11.35268605,17.31961126,-2.47978533,0,23.44054817,-8.41912362,-7.47208743,-43.68988409,6.41729554,-12.15090455,0,0,0,0
20.735,1.49415508,2.59866463,-284.73290955,-2.4796105,0.98168419,-5.88482596,-4.10026118,7.18495804,-0.93419323,-11.16742338,17.54224723,-2.5289835,0,23.39165889,-8.57450409,-7.39532792,-41.94445067,6.40897939,-11.63944864,0,0,0,0
20.74,1.66170166,2.67613174,-285.17206273,-2.47807801,0.98115244,-5.89111721,-4.73662165,7.2724871,-0.71742716,-11.03335564,17.80462041,-2.37450425,0,23.3015562,-8.72197638,-7.30395942,-40.17339989,6.38401707,-11.0687703,0,0,0,0
20.745,1.83754693,2.75380419,-285.60863887,-2.47653,0.9805732,-5.89742891,-5.37270223,7.3615321,-0.47578758,-10.91326033,18.06734158,-2.24232818,0,23.18497469,-8.88064361,-7.20178128,-38.39065488,6.34289821,-10.4217359,0,0,0,0
20.75,2.02373174,2.82524155,-286.04384641,-2.47495633,0.97994181,-5.90375843,-6.01224854,7.46352138,-0.1369948,-10.79030238,18.3131195,-2.23389752,0,23.05105861,-9.05680221,-7.09102262,-36.60699108,6.29654408,-9.69329317,0,0,0,0
20.755,2.2077449,2.91050574,-286.47173664,-2.47339822,0.97929107,-5.91012825,-6.64655975,7.53602201,0.10271422,-10.71043106,18.59075743,-2.05903377,0,22.87726867,-9.21746393,-6.94807144,-34.81590311,6.22637516,-8.95258614,0,0,0,0
20.76,2.39590758,2.98977997,-286.89576064,-2.47182774,0.97859689,-5.91652037,-7.26896749,7.60539094,0.36294395,-10.65169568,18.8669307,-1.89428528,0,22.69052622,-9.38636282,-6.78916578,-33.03734405,6.1555123,-8.15342606,0,0,0,0
20.765,2.58629486,3.06843889,-287.32038885,-2.47024829,0.97786899,-5.92293647,-7.88323485,7.66556429,0.6424975,-10.61725516,19.15726178,-1.71300381,0,22.48472305,-9.55613153,-6.60528062,-31.27585596,6.08735159,-7.34186092,0,0,0,0
20.77,2.7772402,3.13282379,-287.73168739,-2.46865598,0.97710183,-5.92936999,-8.47586686,7.72461685,0.93596859,-10.60100798,19.42450913,-1.56455,0,22.28315195,-9.73548389,-6.41032532,-29.54387421,6.01733444,-6.46088522,0,0,0,0
20.775,2.9679313,3.20561229,-288.140701,-2.46706034,0.97632376,-5.93583214,-9.06669783,7.76656969,1.22093642,-10.6114804,19.70464514,-1.36280561,0,22.05591964,-9.90605688,-6.17694986,-27.83992779,5.94717913,-5.61632349,0,0,0,0
20.78,3.15406103,3.27431688,-288.54130997,-2.46546352,0.97552232,-5.94231305,-9.63765505,7.79382476,1.49330362,-10.65277492,19.9866973,-1.12957458,0,21.82354016,-10.07155463,-5.91649395,-26.17550286,5.88474751,-4.7770278,0,0,0,0
20.785,3.33746106,3.33474677,-288.94113111,-2.46385464,0.97469561,-5.94880229,-10.1824846,7.80963293,1.76744652,-10.72975337,20.2766231,-0.86546471,0,21.59277003,-10.241168,-5.64464823,-24.56328361,5.83561325,-3.93791505,0,0,0,0
20.79,3.51856825,3.39690575,-289.33769756,-2.46223718,0.97386193,-5.95530552,-10.71531161,7.81230219,2.04567209,-10.83466718,20.56305098,-0.58228657,0,21.3508324,-10.40431053,-5.3361236,-23.00233187,5.79837856,-3.15682839,0,0,0,0
20.795,3.68590595,3.43031162,-289.73110892,-2.46061238,0.97297958,-5.96179292,-11.17914459,7.79969437,2.28875428,-11.00435692,20.8661665,-0.24514336,0,21.14617425,-10.57871514,-5.06896615,-21.51750266,5.77579531,-2.3021615,0,0,0,0
20.8,3.85091675,3.46492103,-290.12554196,-2.45897946,0.97209991,-5.96828475,-11.62666286,7.77295043,2.52449255,-11.20603932,21.16458805,0.13670077,0,20.9339985,-10.7488366,-4.78240386,-20.09816792,5.76041006,-1.51275837,0,0,0,0
20.805,4.00502582,3.51025898,-290.50616013,-2.45734153,0.97123254,-5.9747999,-12.07589778,7.72952606,2.78227954,-11.41990007,21.44682878,0.47264566,0,20.70691141,-10.89683866,-4.45980334,-18.74235607,5.74208806,-0.79754591,0,0,0,0
20.81,4.14741922,3.535198,-290.89109665,-2.4556964,0.97033565,-5.98129562,-12.4652628,7.6699637,3.01106012,-11.69646963,21.74211871,0.87151953,0,20.51215334,-11.0557828,-4.20424742,-17.48575344,5.74291471,-0.01264506,0,0,0,0
20.815,4.26870367,3.50527863,-291.28398704,-2.45404701,0.96936626,-5.98774251,-12.7336464,7.59314083,3.15546247,-12.07399774,22.07228764,1.41868789,0,20.39178832,-11.22623669,-4.00747211,-16.33629855,5.74594899,0.80865677,0,0,0,0
20.82,4.38535802,3.5344553,-291.65500192,-2.45239073,0.96848199,-5.9942448,-13.08094905,7.50088516,3.39254022,-12.41683252,22.34400393,1.78078639,0,20.19562288,-11.35092006,-3.74371428,-15.24444822,5.72749241,1.48150949,0,0,0,0
20.825,4.47877078,3.48526805,-292.03737442,-2.45073633,0.96749171,-6.00067957,-13.27080662,7.39498847,3.5149726,-12.87926848,22.66414547,2.35861063,0,20.11630229,-11.50497658,-3.60812088,-14.29789221,5.72870812,2.30727047,0,0,0,0
20.83,4.55889995,3.46526051,-292.4052358,-2.44907905,0.9665445,-6.0071451,-13.48247177,7.27022963,3.67462846,-13.34691518,22.95283161,2.84531693,0,20.00195373,-11.62126518,-3.43593911,-13.42836965,5.70463737,3.01735279,0,0,0,0
20.835,4.61820868,3.43919874,-292.76300759,-2.44742961,0.96558958,-6.01361056,-13.65178356,7.12569178,3.81202104,-13.86281295,23.2356721,3.34136199,0,19.90545279,-11.71402243,-3.26639374,-12.66205449,5.66219677,3.67787189,0,0,0,0
20.84,4.66924797,3.41944871,-293.1117551,-2.44576387,0.96465472,-6.02008716,-13.82122113,6.97868539,4.0072714,-14.38311152,23.48228398,3.74838766,0,19.81015562,-11.79440679,-3.11935544,-12.00366506,5.60209387,4.31859717,0,0,0,0
20.845,4.69327572,3.37125114,-293.45063424,-2.44412172,0.96368284,-6.02654568,-13.90417302,6.81254867,4.13993818,-14.9831137,23.72411458,4.2097529,0,19.76405505,-11.85369282,-2.97409669,-11.45980383,5.51597697,4.89974143,0,0,0,0
20.85,4.69826359,3.3286376,-293.77324742,-2.44248912,0.96271955,-6.03302372,-13.96972914,6.63081168,4.27584761,-15.60830124,23.94646122,4.64245034,0,19.72221041,-11.88024068,-2.79222222,-11.01957102,5.39839972,5.36621252,0,0,0,0
20.855,4.68651564,3.28476336,-294.08014271,-2.44086744,0.96175602,-6.03951599,-14.00548476,6.43944534,4.4097946,-16.27017728,24.14357748,5.04306598,0,19.6952132,-11.88010189,-2.57441595,-10.69093798,5.2615341,5.72111563,0,0,0,0
20.86,4.6586568,3.23600375,-294.36882809,-2.43925549,0.96079497,-6.04601552,-14.00927111,6.24405626,4.55048246,-16.96497977,24.30107705,5.39448088,0,19.68716643,-11.85596555,-2.3279062,-10.46980035,5.07935499,5.96588072,0,0,0,0
20.865,4.63525022,3.23425364,-294.63195306,-2.43761696,0.95989024,-6.05255933,-14.07978314,6.06634263,4.82552029,-17.63376851,24.42583671,5.50662567,0,19.64288066,-11.80722999,-2.06339495,-10.36742521,4.89906348,6.14097859,0,0,0,0
20.87,4.54329798,3.18012568,-294.87922032,-2.43608973,0.9589008,-6.05911834,-13.97450515,5.79851688,4.77845673,-18.45493462,24.56046412,6.06780591,0,19.67808419,-11.69124367,-1.70893318,-10.35535987,4.67913095,6.10574708,0,0,0,0
20.875,4.4771293,3.13841678,-295.1116714,-2.4345019,0.95796491,-6.06566237,-13.91002991,5.59725401,4.94253961,-19.24834597,24.60604862,6.27596387,0,19.71257014,-11.59669028,-1.39388186,-10.4665794,4.40777998,6.04644292,0,0,0,0
20.88,4.37369126,3.10665677,-295.31408604,-2.43296129,0.95701992,-6.07225354,-13.80745039,5.35695055,5.03159665,-20.09592773,24.64874103,6.55475695,0,19.75246775,-11.4395823,-0.98424306,-10.66033028,4.13094881,5.83766487,0,0,0,0
20.885,4.25799465,3.11156774,-295.49084215,-2.431446,0.95611749,-6.07887301,-13.7088433,5.09683849,5.07655972,-20.98831814,24.64566614,6.80181869,0,19.77943725,-11.23956906,-0.56205703,-10.96329639,3.82593651,5.50478022,0,0,0,0
20.89,4.1272591,3.1235173,-295.6648495,-2.42993195,0.95524902,-6.085494,-13.58316744,4.82670169,5.13900845,-21.92392647,24.58457012,7.02592412,0,19.80095418,-11.01614062,-0.14055257,-11.3348234,3.48767376,5.10568077,0,0,0,0
20.895,3.97840045,3.12072915,-295.81805736,-2.42843586,0.95437136,-6.09209881,-13.39885978,4.55994758,5.19087927,-22.91820238,24.47386069,7.20489363,0,19.86814437,-10.77386934,0.26908741,-11.80746805,3.13527556,4.68189358,0,0,0,0
20.9,3.81140649,3.11556066,-295.94766568,-2.42695962,0.95350045,-6.09869098,-13.16851867,4.29107846,5.22202535,-23.97001043,24.31294848,7.33974728,0,19.9670423,-10.5076312,0.65875006,-12.37028906,2.77915027,4.26181775,0,0,0,0
20.905,3.62684858,3.1349454,-296.08555027,-2.42548225,0.95269181,-6.10526827,-12.91287427,3.99411673,5.24074335,-25.08617117,24.08273671,7.4896998,0,20.04120314,-10.21100953,1.02367374,-12.9802232,2.42059661,3.77742428,0,0,0,0
20.91,3.42439603,3.15215699,-296.20499094,-2.42401587,0.95190044,-6.11181546,-12.6072648,3.69419772,5.23820107,-26.26382187,23.78844483,7.59463357,0,20.14783173,-9.8959607,1.33968168,-13.66817968,2.08672982,3.3315465,0,0,0,0
20.915,3.20460691,3.17991563,-296.31623896,-2.42254835,0.95115404,-6.11832748,-12.26060924,3.38191844,5.21487598,-27.50724301,23.42245323,7.66878295,0,20.26136609,-9.56073778,1.6019071,-14.40970994,1.79096462,2.92279113,0,0,0,0
20.92,2.96776537,3.21568822,-296.4220532,-2.42107476,0.95045348,-6.12479413,-11.86873266,3.05805909,5.17254051,-28.81776415,22.98116271,7.70840008,0,20.38362013,-9.20972464,1.80191882,-15.19706517,1.55394866,2.55735222,0,0,0,0
20.925,2.71805498,3.24775292,-296.52147862,-2.41958124,0.94979231,-6.13119645,-11.42089125,2.73796768,5.12347959,-30.19516093,22.45424151,7.67873295,0,20.52655849,-8.85870599,1.92032593,-16.02550945,1.39872038,2.29223951,0,0,0,0
20.93,2.44960121,3.30274375,-296.62307191,-2.41808026,0.94920348,-6.13755454,-10.94001954,2.38742578,5.03490312,-31.63634491,21.84855482,7.64874288,0,20.65337309,-8.48468783,1.98153646,-16.87357599,1.31861713,2.02330462,0,0,0,0
20.935,2.1692476,3.37167615,-296.73472022,-2.4165452,0.94869437,-6.14384672,-10.41931683,2.02683544,4.9491063,-33.14027751,21.14899301,7.55124337,0,20.75655754,-8.10813787,1.96857084,-17.71356151,1.33622214,1.83089384,0,0,0,0
20.94,1.87187797,3.45167954,-296.83912726,-2.41499583,0.94824311,-6.15008085,-9.85473935,1.64669994,4.81793368,-34.70398494,20.37383542,7.41488924,0,20.85249682,-7.71831369,1.90302704,-18.55478688,1.44249678,1.67724413,0,0,0,0
20.945,1.56193438,3.54043216,-296.9499506,-2.4134177,0.94786223,-6.15624482,-9.24644811,1.25236678,4.66870593,-36.32123297,19.5133821,7.21890773,0,20.92766752,-7.3262229,1.77857877,-19.37371453,1.63594675,1.57475421,0,0,0,0
20.95,1.24074123,3.63587425,-297.06595568,-2.41180761,0.94755232,-6.16233664,-8.59465493,0.84529598,4.49713058,-37.98619664,18.57275321,6.95420356,0,20.97910679,-6.9342489,1.60015421,-20.15852198,1.90764203,1.52437263,0,0,0,0
20.955,0.91171774,3.73634258,-297.20142215,-2.41015659,0.94731988,-6.1683452,-7.89928506,0.42767951,4.32410861,-39.69259278,17.55590723,6.61598826,0,20.99566014,-6.54910739,1.36875392,-20.89066683,2.24811278,1.50598775,0,0,0,0
20.96,0.57379878,3.83442277,-297.34440683,-2.40848001,0.94715204,-6.17427204,-7.15640776,0.00172491,4.13256389,-41.43043007,16.47241178,6.19618884,0,20.98833621,-6.16913307,1.0981491,-21.56775543,2.64382951,1.53119569,0,0,0,0
20.965,0.23156565,3.92785187,-297.49315291,-2.40676942,0.94705358,-6.18011733,-6.37131183,-0.42532646,3.92489139,-43.18667054,15.32734479,5.67628008,0,20.95520763,-5.80010674,0.78958496,-22.18335151,3.07835737,1.60415228,0,0,0,0
20.97,-0.11104887,4.01944302,-297.66794322,-2.40502164,0.94702943,-6.18586949,-5.54641788,-0.85390501,3.72607717,-44.95746538,14.13937769,5.06255264,0,20.88220076,-5.44598906,0.44205934,-22.72482599,3.54724483,1.68950621,0,0,0,0
20.975,-0.45230193,4.10592987,-297.86034809,-2.4032414,0.94707642,-6.19153078,-4.68445198,-1.28023446,3.52561884,-46.73053601,12.91846855,4.35331367,0,20.77287419,-5.1053854,0.07086369,-23.18870608,4.03712017,1.78474824,0,0,0,0
20.98,-0.78716411,4.18435849,-298.07665608,-2.40142437,0.9471916,-6.19709202,-3.78592081,-1.69588135,3.33493546,-48.49946083,11.68481177,3.54042219,0,20.62999548,-4.78783801,-0.33802083,-23.57890045,4.54094752,1.90452242,0,0,0,0
20.985,-1.12218316,4.24847824,-298.32055597,-2.39959234,0.9473684,-6.20255309,-2.84041986,-2.10981497,3.15186918,-50.25886835,10.4484275,2.659163,0,20.45566755,-4.47670062,-0.73559016,-23.88145715,5.03868539,1.95457631,0,0,0,0
20.99,-1.43687164,4.28909626,-298.56476547,-2.3977287,0.94760272,-6.20791469,-1.86413617,-2.48751265,2.95146918,-51.98548454,9.21329254,1.65610708,0,20.27325595,-4.20685103,-1.16634776,-24.12979446,5.52641354,2.08088238,0,0,0,0
20.995,-1.73937521,4.3222282,-298.84376838,-2.39583663,0.94790522,-6.21316906,-0.86074265,-2.84904897,2.77480072,-53.68423825,8.01736953,0.58471605,0,20.0527648,-3.95730529,-1.6108331,-24.30149233,6.00779777,2.17468394,0,0,0,0
